"","Bottle Code","Year","Experiment","Location","Plot","Cut Trt","Var Trt","Cuts","Variety","Sample Timing","Sample Type","Harvest Point","Sample ID","Site","Paddock","Sample","Treatment","...9","...10","...11","Study","PlotNum","Main Treatment","SubPlot Treatment","...7","...8"
"876","220874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","220875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","220876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","220877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","220878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","220879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","220880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","220881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","220882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","220883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","220884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","220885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","220886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","220887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","220888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","220889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","220890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","220891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","220892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","220893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","220894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","220895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","220896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","220897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","220898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","220899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","220900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","220901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","220902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","220903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","220904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","220905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","220906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","220907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","220908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","220909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","220910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","220911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","220912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","220913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","220914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","220915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","220916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","220917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","220918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","220919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","220920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","220921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","220922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","220923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","220924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","220925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","220926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","220927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","220928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","220929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","220930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","220931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","220932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","220933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","220934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","220935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","220936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","220937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","220938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","220939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","220940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","220941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","220942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","220943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","220944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","220945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","220946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","220947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","220948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","220949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952","220950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","220951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","220952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","220953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","220954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","220955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","220956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","220957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","220958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","220959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","220960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","220961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","220962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","220963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","220964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","220965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","220966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","220967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","220968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","220969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","220970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","220971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","220972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","220973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","220974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","220975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","220976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","220977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","220978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","220979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","220980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","220981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","220982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","220983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","220984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","220985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","220986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","220987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","220988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","220989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","220990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","220991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","220992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995","220993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","220994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997","220995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998","220996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"999","220997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","220998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001","210000","2021","Spring Pre Graze",NA,"101",NA,NA,NA,NA,NA,NA,NA,"210000","Anderson","1","1","Enclosed","MIA",NA,NA,NA,NA,NA,NA,NA,NA
"1002","210001","2021","Spring Pre Graze",NA,"102",NA,NA,NA,NA,NA,NA,NA,"210001","Anderson","1","2","Enclosed","MIA",NA,NA,NA,NA,NA,NA,NA,NA
"1003","210002","2021","Spring Pre Graze",NA,"103",NA,NA,NA,NA,NA,NA,NA,"210002","Anderson","1","3","Enclosed","MIA",NA,NA,NA,NA,NA,NA,NA,NA
"1004","210003","2021","Spring Pre Graze",NA,"104",NA,NA,NA,NA,NA,NA,NA,"210003","Anderson","1","4","Grazed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","210004","2021","Spring Pre Graze",NA,"105",NA,NA,NA,NA,NA,NA,NA,"210004","Anderson","1","5","Grazed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006","210005","2021","Spring Pre Graze",NA,"106",NA,NA,NA,NA,NA,NA,NA,"210005","Anderson","1","6","Grazed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007","210006","2021","Spring Pre Graze",NA,"201",NA,NA,NA,NA,NA,NA,NA,"210006","Anderson","2","1","Enclosed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","210007","2021","Spring Pre Graze",NA,"202",NA,NA,NA,NA,NA,NA,NA,"210007","Anderson","2","2","Enclosed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","210008","2021","Spring Pre Graze",NA,"203",NA,NA,NA,NA,NA,NA,NA,"210008","Anderson","2","3","Enclosed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","210009","2021","Spring Pre Graze",NA,"204",NA,NA,NA,NA,NA,NA,NA,"210009","Anderson","2","4","Grazed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","210010","2021","Spring Pre Graze",NA,"205",NA,NA,NA,NA,NA,NA,NA,"210010","Anderson","2","5","Grazed","MIA",NA,NA,NA,NA,NA,NA,NA,NA
"1012","210011","2021","Spring Pre Graze",NA,"206",NA,NA,NA,NA,NA,NA,NA,"210011","Anderson","2","6","Grazed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","210012","2021","Spring Pre Graze",NA,"301",NA,NA,NA,NA,NA,NA,NA,"210012","Anderson","3","1","Enclosed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","210013","2021","Spring Pre Graze",NA,"302",NA,NA,NA,NA,NA,NA,NA,"210013","Anderson","3","2","Enclosed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","210014","2021","Spring Pre Graze",NA,"303",NA,NA,NA,NA,NA,NA,NA,"210014","Anderson","3","3","Enclosed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","210015","2021","Spring Pre Graze",NA,"304",NA,NA,NA,NA,NA,NA,NA,"210015","Anderson","3","4","Grazed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","210016","2021","Spring Pre Graze",NA,"305",NA,NA,NA,NA,NA,NA,NA,"210016","Anderson","3","5","Grazed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018","210017","2021","Spring Pre Graze",NA,"306",NA,NA,NA,NA,NA,NA,NA,"210017","Anderson","3","6","Grazed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","210018","2021","Pre Spring Graze",NA,"101",NA,NA,NA,NA,NA,NA,NA,"210018","Honken","1","1","Enclosed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","210019","2021","Pre Spring Graze",NA,"102",NA,NA,NA,NA,NA,NA,NA,"210019","Honken","1","2","Enclosed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021","210020","2021","Pre Spring Graze",NA,"103",NA,NA,NA,NA,NA,NA,NA,"210020","Honken","1","3","Enclosed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022","210021","2021","Pre Spring Graze",NA,"104",NA,NA,NA,NA,NA,NA,NA,"210021","Honken","1","4","Grazed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","210022","2021","Pre Spring Graze",NA,"105",NA,NA,NA,NA,NA,NA,NA,"210022","Honken","1","5","Grazed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","210023","2021","Pre Spring Graze",NA,"106",NA,NA,NA,NA,NA,NA,NA,"210023","Honken","1","6","Grazed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","210024","2021","Pre Spring Graze",NA,"201",NA,NA,NA,NA,NA,NA,NA,"210024","Honken","2","1","Enclosed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","210025","2021","Pre Spring Graze",NA,"202",NA,NA,NA,NA,NA,NA,NA,"210025","Honken","2","2","Enclosed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","210026","2021","Pre Spring Graze",NA,"203",NA,NA,NA,NA,NA,NA,NA,"210026","Honken","2","3","Enclosed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028","210027","2021","Pre Spring Graze",NA,"204",NA,NA,NA,NA,NA,NA,NA,"210027","Honken","2","4","Grazed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","210028","2021","Pre Spring Graze",NA,"205",NA,NA,NA,NA,NA,NA,NA,"210028","Honken","2","5","Grazed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","210029","2021","Pre Spring Graze",NA,"206",NA,NA,NA,NA,NA,NA,NA,"210029","Honken","2","6","Grazed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","210030","2021","Pre Spring Graze",NA,"301",NA,NA,NA,NA,NA,NA,NA,"210030","Honken","3","1","Enclosed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","210031","2021","Pre Spring Graze",NA,"302",NA,NA,NA,NA,NA,NA,NA,"210031","Honken","3","2","Enclosed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","210032","2021","Pre Spring Graze",NA,"303",NA,NA,NA,NA,NA,NA,NA,"210032","Honken","3","3","Enclosed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034","210033","2021","Pre Spring Graze",NA,"304",NA,NA,NA,NA,NA,NA,NA,"210033","Honken","3","4","Grazed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035","210034","2021","Pre Spring Graze",NA,"305",NA,NA,NA,NA,NA,NA,NA,"210034","Honken","3","5","Grazed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","210035","2021","Pre Spring Graze",NA,"306",NA,NA,NA,NA,NA,NA,NA,"210035","Honken","3","6","Grazed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","bottle code","year","location",NA,"plot",NA,NA,NA,NA,NA,NA,NA,"bottle code","experiment","irrigated","crop","cut",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038","210036","2021","Rosholt",NA,"103",NA,NA,NA,NA,NA,NA,NA,"210036","Water Quality","No","Alfalfa","Cut 1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","210037","2021","Rosholt",NA,"202",NA,NA,NA,NA,NA,NA,NA,"210037","Water Quality","No","Alfalfa","Cut 1",NA,NA,NA,NA,NA,NA,NA,NA,NA
